

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
013.227  000.019  000.019: require('nvim-tree.marks.bulk-move')
013.276  000.028  000.028: require('nvim-tree.actions.node.open-file')
013.280  000.051  000.023: require('nvim-tree.marks.navigation')
013.300  001.219  000.179: require('nvim-tree.api')
013.310  001.304  000.085: require('nvim-tree.keymap-legacy')
013.314  001.346  000.042: require('nvim-tree.commands')
013.342  000.026  000.026: require('nvim-tree.actions.root.change-dir')
013.364  000.020  000.020: require('nvim-tree.legacy')
013.485  000.009  000.009: require('vim.F')
013.506  000.135  000.126: require('vim.diagnostic')
013.518  003.837  000.386: require('nvim-tree')
013.925  000.031  000.031: require('nvim-tree.actions')
014.293  000.034  000.034: sourcing /home/fs144/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
014.503  000.445  000.411: require('nvim-web-devicons')
016.887  000.053  000.053: require('barbar.animate')
017.045  000.042  000.042: require('barbar.utils.table')
017.080  000.033  000.033: require('barbar.utils')
017.088  000.149  000.074: require('barbar.config')
017.119  000.030  000.030: require('barbar.utils.list')
017.279  000.039  000.039: require('barbar.fs')
017.287  000.112  000.072: require('barbar.buffer')
017.301  000.179  000.067: require('barbar.state')
017.312  000.422  000.064: require('barbar.bbye')
017.358  000.042  000.042: require('barbar.jump_mode')
017.496  000.061  000.061: require('barbar.utils.highlight')
017.500  000.102  000.042: require('barbar.icons')
017.505  000.144  000.042: require('barbar.ui.layout')
017.681  000.081  000.081: require('barbar.ui.nodes')
017.692  000.186  000.105: require('barbar.ui.render')
017.705  000.952  000.104: require('barbar.api')
018.042  000.287  000.287: require('barbar.highlight')
018.051  000.344  000.057: require('barbar.events')
018.054  001.526  000.230: require('barbar')
018.971  002.479  000.954: sourcing /home/fs144/.local/share/nvim/lazy/barbar.nvim/plugin/barbar.lua
019.070  003.553  001.073: require('bufferline.api')
019.074  009.437  001.571: require('dev.tree')
019.782  000.028  000.028: require('ccc.utils')
019.813  000.028  000.028: require('ccc.config')
019.895  000.030  000.030: require('ccc.utils.hsluv')
019.926  000.029  000.029: require('ccc.utils.ok_colorspace')
019.932  000.096  000.037: require('ccc.utils.convert')
019.935  000.119  000.023: require('ccc.output.hex')
019.938  000.208  000.033: require('ccc.color')
019.965  000.024  000.024: require('ccc.prev_colors')
019.988  000.021  000.021: require('ccc.alpha')
019.994  000.316  000.063: require('ccc.ui')
020.060  000.044  000.044: require('ccc.input')
020.064  000.068  000.024: require('ccc.input.rgb')
020.089  000.022  000.022: require('ccc.input.hsl')
020.112  000.022  000.022: require('ccc.input.hwb')
020.134  000.020  000.020: require('ccc.input.lab')
020.156  000.019  000.019: require('ccc.input.lch')
020.177  000.019  000.019: require('ccc.input.oklab')
020.198  000.019  000.019: require('ccc.input.oklch')
020.220  000.020  000.020: require('ccc.input.cmyk')
020.242  000.019  000.019: require('ccc.input.hsluv')
020.264  000.020  000.020: require('ccc.input.okhsl')
020.285  000.019  000.019: require('ccc.input.hsv')
020.307  000.019  000.019: require('ccc.input.okhsv')
020.329  000.019  000.019: require('ccc.input.xyz')
020.349  000.018  000.018: require('ccc.output.hex_short')
020.370  000.018  000.018: require('ccc.output.css_rgb')
020.390  000.018  000.018: require('ccc.output.css_hsl')
020.408  000.016  000.016: require('ccc.output.css_hwb')
020.425  000.016  000.016: require('ccc.output.css_lab')
020.445  000.018  000.018: require('ccc.output.css_lch')
020.467  000.021  000.021: require('ccc.output.css_oklab')
020.490  000.019  000.019: require('ccc.output.css_oklch')
020.509  000.017  000.017: require('ccc.output.float')
020.560  000.029  000.029: require('ccc.utils.parse')
020.582  000.020  000.020: require('ccc.utils.pattern')
020.584  000.073  000.024: require('ccc.picker.css_rgb')
020.627  000.041  000.041: require('ccc.picker.css_name')
020.648  000.019  000.019: require('ccc.picker.hex')
020.668  000.018  000.018: require('ccc.picker.css_hsl')
020.698  000.027  000.027: require('ccc.picker.css_hwb')
020.747  000.023  000.023: require('ccc.picker.css_lab')
020.768  000.019  000.019: require('ccc.picker.css_lch')
020.788  000.018  000.018: require('ccc.picker.css_oklab')
020.827  000.038  000.038: require('ccc.picker.css_oklch')
020.856  000.024  000.024: require('ccc.picker.custom_entries')
020.887  000.028  000.028: require('ccc.picker.ansi_escape')
020.924  000.034  000.034: require('ccc.picker.trailing_whitespace')
020.930  001.452  000.308: require('ccc')
020.961  000.028  000.028: require('ccc.config.default')
021.035  000.005  000.005: require('vim.keymap')
021.080  000.034  000.034: require('ccc.highlighter')
021.099  001.668  000.149: sourcing /home/fs144/.local/share/nvim/lazy/ccc.nvim/plugin/ccc.lua
021.116  001.928  000.260: require('ccc')
021.271  002.181  000.253: require('dev.colorizer-config')
021.626  000.315  000.315: require('oil')
021.821  000.191  000.191: require('oil.config')
022.524  000.636  000.636: require('vim.filetype')
022.901  000.074  000.074: require('oil.util')
022.905  001.625  000.409: require('dev.oil-config')
023.284  000.030  000.030: sourcing /home/fs144/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
023.724  000.090  000.090: require('flutter-tools.lazy')
023.738  000.377  000.287: require('flutter-tools')
024.033  000.085  000.085: require('flutter-tools.utils.path')
024.041  000.299  000.214: require('flutter-tools.config')
024.139  000.064  000.064: require('flutter-tools.utils')
024.202  000.050  000.050: require('flutter-tools.log')
024.639  000.243  000.243: sourcing /home/fs144/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
025.544  000.086  000.086: require('plenary.bit')
025.614  000.067  000.067: require('plenary.functional')
025.642  000.296  000.143: require('plenary.path')
025.650  000.425  000.128: require('plenary.strings')
025.689  000.036  000.036: require('telescope.deprecated')
025.909  000.098  000.098: require('plenary.log')
025.926  000.170  000.072: require('telescope.log')
026.131  000.123  000.123: require('plenary.job')
026.166  000.032  000.032: require('telescope.state')
026.177  000.249  000.093: require('telescope.utils')
026.184  000.493  000.074: require('telescope.sorters')
026.264  000.073  000.073: require('vim.inspect')
028.194  003.127  002.100: require('telescope.config')
028.281  000.032  000.032: require('plenary.window.border')
028.307  000.024  000.024: require('plenary.window')
028.331  000.021  000.021: require('plenary.popup.utils')
028.334  000.136  000.059: require('plenary.popup')
028.360  000.024  000.024: require('telescope.pickers.scroller')
028.386  000.023  000.023: require('telescope.actions.state')
028.413  000.025  000.025: require('telescope.actions.utils')
028.469  000.026  000.026: require('telescope.actions.mt')
028.482  000.067  000.041: require('telescope.actions.set')
028.544  000.026  000.026: require('telescope.config.resolve')
028.547  000.063  000.037: require('telescope.pickers.entry_display')
028.587  000.029  000.029: require('telescope.from_entry')
028.716  004.008  000.515: require('telescope.actions')
028.983  000.039  000.039: sourcing /home/fs144/.local/share/nvim/lazy/trouble.nvim/plugin/trouble.vim
029.416  000.030  000.030: require('trouble.config')
029.421  000.070  000.040: require('trouble.util')
029.445  000.022  000.022: require('trouble.providers.qf')
029.469  000.021  000.021: require('trouble.providers.telescope')
029.703  000.040  000.040: require('vim.lsp.log')
029.983  000.277  000.277: require('vim.lsp.protocol')
030.126  000.052  000.052: require('vim.lsp._snippet')
030.153  000.025  000.025: require('vim.highlight')
030.164  000.177  000.101: require('vim.lsp.util')
030.174  000.582  000.088: require('vim.lsp.handlers')
030.237  000.061  000.061: require('vim.lsp.rpc')
030.267  000.027  000.027: require('vim.lsp.sync')
030.308  000.039  000.039: require('vim.lsp.semantic_tokens')
030.350  000.039  000.039: require('vim.lsp.buf')
030.377  000.025  000.025: require('vim.lsp.diagnostic')
030.406  000.026  000.026: require('vim.lsp.codelens')
030.449  000.958  000.160: require('vim.lsp')
030.477  001.006  000.048: require('trouble.providers.lsp')
030.509  000.031  000.031: require('trouble.providers.diagnostic')
030.513  001.186  000.035: require('trouble.providers')
030.537  000.022  000.022: require('trouble.text')
030.568  000.029  000.029: require('trouble.folds')
030.571  001.270  000.033: require('trouble.renderer')
030.579  001.318  000.048: require('trouble.view')
030.628  000.046  000.046: require('trouble.colors')
030.662  001.610  000.246: require('trouble')
030.775  001.758  000.149: require('lsp.trouble-config')
030.782  002.063  000.265: require('trouble.providers.telescope')
030.839  000.025  000.025: require('telescope._extensions')
030.843  000.058  000.032: require('telescope')
030.907  000.023  000.023: require('telescope.previewers.previewer')
031.135  000.226  000.226: require('telescope.previewers.term_previewer')
031.291  000.040  000.040: require('telescope.previewers.utils')
031.368  000.073  000.073: require('plenary.scandir')
031.480  000.339  000.226: require('telescope.previewers.buffer_previewer')
031.484  000.638  000.050: require('telescope.previewers')
032.151  007.492  000.726: require('telescope-config')
032.159  007.948  000.213: require('telescope')
032.247  000.044  000.044: require('flutter-tools.menu')
032.251  000.089  000.045: require('telescope._extensions.flutter')
032.253  008.934  000.107: require('dev.flutter')
033.297  000.027  000.027: require('luasnip.util.types')
033.331  000.030  000.030: require('luasnip.util.ext_opts')
033.425  000.025  000.025: require('luasnip.session')
033.857  000.498  000.474: require('luasnip.util.util')
033.861  000.527  000.029: require('luasnip.extras.filetype_functions')
033.971  000.900  000.316: require('luasnip.config')
034.126  000.023  000.023: require('luasnip.session.snippet_collection.source')
034.133  000.069  000.046: require('luasnip.session.snippet_collection')
034.368  000.208  000.208: require('luasnip.util._builtin_vars')
034.449  000.314  000.107: require('luasnip.util.environ')
034.497  000.044  000.044: require('luasnip.util.extend_decorator')
034.600  000.058  000.058: require('luasnip.loaders._caches')
034.724  000.071  000.071: require('luasnip.util.path')
034.729  000.127  000.056: require('luasnip.loaders.util')
034.739  000.239  000.054: require('luasnip.loaders')
034.801  000.058  000.058: require('luasnip.util.log')
034.817  000.841  000.116: require('luasnip')
034.887  002.022  000.281: sourcing /home/fs144/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.lua
034.929  000.019  000.019: sourcing /home/fs144/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.vim
035.823  000.304  000.304: require('aerial')
035.855  000.416  000.112: require('dev.aerial-config')
036.396  000.109  000.109: require('telescope._extensions.file_browser.utils')
036.451  000.273  000.164: require('telescope._extensions.file_browser.actions')
036.642  000.065  000.065: require('telescope._extensions.file_browser.git')
036.694  000.048  000.048: require('telescope._extensions.file_browser.fs_stat')
036.699  000.188  000.075: require('telescope._extensions.file_browser.make_entry')
036.934  000.033  000.033: require('plenary.tbl')
036.939  000.070  000.037: require('plenary.vararg.rotate')
036.941  000.104  000.034: require('plenary.vararg')
036.972  000.030  000.030: require('plenary.errors')
036.979  000.181  000.047: require('plenary.async.async')
037.132  000.042  000.042: require('plenary.async.structs')
037.139  000.090  000.048: require('plenary.async.control')
037.144  000.129  000.039: require('plenary.async.util')
037.147  000.165  000.036: require('plenary.async.tests')
037.150  000.394  000.048: require('plenary.async')
037.249  000.041  000.041: require('plenary.class')
037.304  000.152  000.111: require('telescope._')
037.487  000.181  000.181: require('telescope.make_entry')
037.491  000.789  000.062: require('telescope.finders.async_oneshot_finder')
037.663  000.063  000.063: require('telescope.finders.async_static_finder')
037.715  000.049  000.049: require('telescope.finders.async_job_finder')
037.721  000.228  000.116: require('telescope.finders')
038.450  001.996  000.790: require('telescope._extensions.file_browser.finders')
038.794  000.125  000.125: require('telescope.debounce')
038.906  000.109  000.109: require('telescope.mappings')
038.981  000.073  000.073: require('telescope.pickers.highlights')
039.053  000.069  000.069: require('telescope.pickers.window')
039.244  000.085  000.085: require('telescope.algos.linked_list')
039.249  000.194  000.109: require('telescope.entry_manager')
039.304  000.052  000.052: require('telescope.pickers.multi')
039.331  000.818  000.197: require('telescope.pickers')
039.338  000.886  000.067: require('telescope._extensions.file_browser.picker')
039.413  000.072  000.072: require('telescope._extensions.file_browser.config')
039.419  003.483  000.256: require('telescope._extensions.file_browser')
040.630  000.405  000.405: require('nvim-treesitter.utils')
041.760  000.021  000.021: require('vim.treesitter.language')
041.767  000.074  000.053: require('vim.treesitter.query')
041.791  000.023  000.023: require('vim.treesitter._range')
041.797  000.260  000.164: require('vim.treesitter.languagetree')
041.802  000.792  000.532: require('vim.treesitter')
042.038  001.396  000.604: require('nvim-treesitter.parsers')
042.183  000.045  000.045: require('nvim-treesitter.compat')
042.249  000.041  000.041: require('nvim-treesitter.ts_utils')
042.253  000.068  000.027: require('nvim-treesitter.tsrange')
042.276  000.021  000.021: require('nvim-treesitter.caching')
042.283  000.173  000.038: require('nvim-treesitter.query')
042.293  000.220  000.047: require('nvim-treesitter.configs')
042.295  000.255  000.035: require('nvim-treesitter.info')
042.345  000.047  000.047: require('nvim-treesitter.shell_command_selectors')
042.359  002.380  000.277: require('nvim-treesitter.install')
042.384  000.022  000.022: require('nvim-treesitter.statusline')
042.412  000.026  000.026: require('nvim-treesitter.query_predicates')
042.415  002.673  000.244: require('nvim-treesitter')
042.570  002.872  000.199: sourcing /home/fs144/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
042.650  000.057  000.057: require('lsp.tsconfig')
043.662  000.056  000.056: require('nvim-ts-autotag._log')
043.706  000.040  000.040: require('nvim-ts-autotag.utils')
043.714  000.192  000.096: require('nvim-ts-autotag.internal')
043.719  000.494  000.302: require('nvim-ts-autotag')
043.748  000.549  000.055: sourcing /home/fs144/.local/share/nvim/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
044.332  000.039  000.039: require('nlua.include_expr')
044.336  000.339  000.299: require('nlua')
044.339  000.350  000.012: sourcing /home/fs144/.local/share/nvim/lazy/nlua.nvim/plugin/nlua.vim
044.769  000.033  000.033: require('legendary.vendor.middleclass')
044.801  000.028  000.028: require('legendary.util')
044.835  000.032  000.032: require('legendary.config')
044.870  000.032  000.032: require('legendary.data.filters')
044.975  000.055  000.055: require('legendary.api.cache')
044.987  000.091  000.036: require('legendary.log')
044.990  000.118  000.027: require('legendary.toolbox')
045.005  000.298  000.055: require('legendary.data.command')
045.094  000.028  000.028: require('legendary.api.luatools')
045.098  000.089  000.061: require('legendary.ui.scratchpad')
045.254  000.815  000.428: require('legendary.api.cmds')
045.368  000.959  000.144: sourcing /home/fs144/.local/share/nvim/lazy/legendary.nvim/plugin/legendary.lua
045.479  000.009  000.009: sourcing /home/fs144/.local/share/nvim/lazy/which-key.nvim/plugin/which-key.vim
046.021  000.278  000.278: require('telescope._extensions.media_files')
046.377  000.040  000.040: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/autoload/UltiSnips/map_keys.vim
046.420  000.322  000.282: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/plugin/UltiSnips.vim
046.471  000.012  000.012: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/ftdetect/snippets.vim
046.666  000.077  000.077: sourcing /home/fs144/.local/share/nvim/lazy/hydra.nvim/plugin/hydra.lua
047.259  000.030  000.030: require('galaxyline.provider')
047.293  000.343  000.313: require('galaxyline')
047.354  000.431  000.088: sourcing /home/fs144/.local/share/nvim/lazy/galaxyline.nvim/plugin/galaxyline.vim
047.772  000.012  000.012: sourcing /home/fs144/.local/share/nvim/lazy/rainbow_parentheses.vim/plugin/rainbow_parentheses.vim
048.657  000.314  000.314: sourcing /home/fs144/.local/share/nvim/lazy/copilot.vim/autoload/copilot.vim
048.684  000.685  000.371: sourcing /home/fs144/.local/share/nvim/lazy/copilot.vim/plugin/copilot.vim
049.104  000.046  000.046: require('fidget.log')
049.112  000.359  000.313: require('fidget')
049.164  000.047  000.047: require('fidget.spinners')
049.587  000.008  000.008: sourcing /home/fs144/.local/share/nvim/lazy/startuptime.vim/plugin/startuptime.vim
050.080  000.031  000.031: sourcing /home/fs144/.local/share/nvim/lazy/nvim-transparent/plugin/transparent.vim
050.448  000.041  000.041: require('transparent.config')
050.477  000.027  000.027: require('transparent.cache')
050.493  000.364  000.296: require('transparent')
050.501  000.405  000.040: require('appearance.ui.transparent_config')
051.309  000.100  000.100: require('telescope.builtin.__lsp')
051.316  000.232  000.132: require('telescope.builtin')
051.320  000.746  000.514: require('telescope._extensions.dap')
051.394  000.066  000.066: require('dap.ui')
051.974  000.040  000.040: require('indent_blankline/utils')
051.978  000.416  000.376: require('indent_blankline')
052.143  000.036  000.036: require('indent_blankline.commands')
052.193  000.704  000.252: sourcing /home/fs144/.local/share/nvim/lazy/indent-blankline.nvim/plugin/indent_blankline.vim
052.335  000.126  000.126: require('appearance.indents')
052.830  000.058  000.058: require('gitsigns.async')
052.925  000.022  000.022: require('gitsigns.message')
052.934  000.101  000.078: require('gitsigns.config')
052.964  000.028  000.028: require('gitsigns.debug.log')
052.968  000.551  000.363: require('gitsigns')
053.383  000.036  000.036: sourcing /home/fs144/.local/share/nvim/lazy/neogit/plugin/neogit.lua
053.989  000.053  000.053: require('neogit.config')
054.206  000.048  000.048: require('neogit.lib.notification')
054.288  000.072  000.072: require('neogit.logger')
054.519  000.061  000.061: require('neogit.lib.mappings_manager')
055.504  000.029  000.029: require('neogit.lib.util')
055.510  000.065  000.036: require('neogit.lib.ui.component')
055.516  000.994  000.929: require('neogit.lib.ui')
055.545  000.022  000.022: require('neogit.lib.uv')
055.548  001.169  000.092: require('neogit.lib.buffer')
055.637  001.346  000.178: require('neogit.process')
055.660  001.606  000.139: require('neogit.lib.git.cli')
055.716  000.024  000.024: require('neogit.lib.input')
055.718  000.055  000.031: require('neogit.lib.git.init')
055.779  000.026  000.026: require('neogit.lib.git.stash')
055.804  000.023  000.023: require('neogit.lib.collection')
055.807  000.086  000.037: require('neogit.lib.git.status')
055.917  000.045  000.045: require('neogit.lib.md5')
055.921  000.082  000.037: require('neogit.lib.git.diff')
055.924  000.116  000.033: require('neogit.lib.git.log')
055.956  000.030  000.030: require('neogit.lib.git.branch')
056.032  000.022  000.022: require('neogit.lib.rpc')
056.037  000.053  000.031: require('neogit.client')
056.040  000.081  000.029: require('neogit.lib.git.rebase')
056.042  002.024  000.049: require('neogit.lib.git')
056.173  000.050  000.050: require('neogit.lib.state')
056.177  000.096  000.047: require('neogit.lib.popup.builder')
056.215  000.036  000.036: require('neogit.buffers.common')
056.275  000.046  000.046: require('neogit.lib.popup.lib')
056.278  000.234  000.056: require('neogit.lib.popup')
056.281  002.288  000.030: require('neogit.lib')
056.311  000.028  000.028: require('neogit.lib.signs')
056.388  000.041  000.041: require('neogit.lib.color')
056.391  000.076  000.035: require('neogit.lib.hl')
056.498  000.028  000.028: require('neogit.buffers.git_command_history')
056.570  000.033  000.033: require('neogit.buffers.commit_view.parsing')
056.635  000.037  000.037: require('neogit.buffers.commit_view.ui')
056.639  000.138  000.068: require('neogit.buffers.commit_view')
056.701  000.035  000.035: require('neogit.lib.git.pull')
056.730  000.026  000.026: require('neogit.lib.git.push')
056.758  000.025  000.025: require('neogit.lib.git.merge')
056.761  000.119  000.033: require('neogit.lib.git.repository')
056.788  000.025  000.025: require('neogit.lib.functional')
056.812  000.022  000.022: require('neogit.lib.line_buffer')
056.834  000.020  000.020: require('neogit.lib.fs')
056.856  000.462  000.111: require('neogit.status')
056.909  000.028  000.028: require('neogit.popups.commit')
056.989  000.025  000.025: require('neogit.buffers.log_view.ui')
056.993  000.056  000.030: require('neogit.buffers.log_view')
056.995  000.083  000.028: require('neogit.popups.log')
057.030  000.033  000.033: require('neogit.popups.push')
057.058  000.025  000.025: require('neogit.popups.pull')
057.084  000.024  000.024: require('neogit.popups.stash')
057.110  000.024  000.024: require('neogit.popups.help')
057.198  000.051  000.051: require('neogit.lib.git.fetch')
057.201  000.088  000.037: require('neogit.popups.fetch')
057.203  000.344  000.039: require('neogit.popups')
057.435  000.048  000.048: require('neogit.autocmds')
057.448  003.932  000.632: require('neogit')
057.792  004.336  000.404: require('dev.git')
058.462  000.166  000.166: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/vsnip.vim
058.643  000.070  000.070: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Position.vim
058.686  000.012  000.012: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip.vim
058.868  000.597  000.350: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vsnip/snippet.vim
059.003  000.069  000.069: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip/VS/LSP/TextEdit.vim
059.132  000.035  000.035: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Text.vim
059.309  000.063  000.063: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Buffer.vim
059.463  000.037  000.037: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Option.vim
059.692  000.088  000.088: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Diff.vim
059.813  001.565  000.677: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vsnip/session.vim
059.933  001.708  000.142: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/autoload/vsnip.vim
060.095  002.195  000.488: sourcing /home/fs144/.local/share/nvim/lazy/vim-vsnip/plugin/vsnip.vim
060.543  000.023  000.023: sourcing /home/fs144/.local/share/nvim/lazy/vim-snippets/plugin/vimsnippets.vim
062.074  000.094  000.094: require('null-ls.utils')
062.140  000.216  000.122: require('null-ls.config')
062.226  000.036  000.036: require('null-ls.helpers.cache')
062.288  000.060  000.060: require('null-ls.helpers.diagnostics')
062.329  000.038  000.038: require('null-ls.helpers.formatter_factory')
062.468  000.071  000.071: require('null-ls.logger')
062.521  000.050  000.050: require('null-ls.state')
062.525  000.193  000.072: require('null-ls.helpers.generator_factory')
062.647  000.066  000.066: require('null-ls.helpers.command_resolver')
062.650  000.123  000.056: require('null-ls.helpers.make_builtin')
062.692  000.040  000.040: require('null-ls.helpers.range_formatting_args_factory')
062.695  000.551  000.061: require('null-ls.helpers')
062.925  000.087  000.087: require('null-ls.methods')
062.931  000.176  000.090: require('null-ls.diagnostics')
062.939  000.242  000.066: require('null-ls.sources')
062.999  000.056  000.056: require('null-ls.builtins')
063.004  001.527  000.462: require('null-ls')
063.394  000.114  000.114: require('mason-core.functional')
063.443  000.045  000.045: require('mason-core.path')
063.513  000.067  000.067: require('mason.settings')
063.532  000.311  000.085: require('mason-core.log')
064.038  000.502  000.502: require('mason-null-ls.automatic_setup')
064.064  001.058  000.245: require('mason-null-ls')
064.113  000.046  000.046: require('mason-null-ls.settings')
064.294  000.055  000.055: require('mason-core.EventEmitter')
064.352  000.055  000.055: require('mason-core.optional')
064.472  000.069  000.069: require('mason-core.async')
064.565  000.082  000.082: require('mason-core.async.uv')
064.574  000.219  000.068: require('mason-core.fs')
064.652  000.076  000.076: require('mason-registry.sources')
064.740  000.041  000.041: require('mason-core.functional.data')
064.793  000.050  000.050: require('mason-core.functional.function')
064.809  000.154  000.063: require('mason-core.functional.list')
064.828  000.644  000.084: require('mason-registry')
064.830  000.708  000.065: require('mason-null-ls.ensure_installed')
067.804  000.054  000.054: require('mason-core.functional.table')
067.879  000.069  000.069: require('mason-core.functional.string')
068.015  000.052  000.052: require('mason-core.notify')
068.060  000.040  000.040: require('mason-core.functional.number')
068.106  000.041  000.041: require('mason-core.functional.relation')
068.151  000.038  000.038: require('mason-core.functional.logic')
068.167  000.260  000.089: require('mason-null-ls.api.command')
068.221  000.048  000.048: require('null-ls.builtins.formatting.dart_format')
068.443  000.082  000.082: require('null-ls.client')
068.462  007.053  003.202: require('lsp.null-ls-config')
068.655  000.096  000.096: sourcing /home/fs144/.local/share/nvim/lazy/lspsaga.nvim/plugin/lspsaga.vim
069.770  000.490  000.490: require('lsp-colors')
069.989  000.728  000.238: sourcing /home/fs144/.local/share/nvim/lazy/lsp-colors.nvim/plugin/lsp-colors.vim
070.090  000.080  000.080: require('lsp.color-config')
070.372  000.101  000.101: require('vim.version')
071.359  001.171  001.070: sourcing /home/fs144/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
072.464  000.631  000.631: sourcing /home/fs144/.local/share/nvim/lazy/vim-wakatime/plugin/wakatime.vim
073.453  000.075  000.075: require('toggleterm.lazy')
073.492  000.035  000.035: require('toggleterm.constants')
073.654  000.155  000.155: require('toggleterm.terminal')
073.661  000.749  000.484: require('toggleterm')
073.774  000.052  000.052: require('toggleterm.colors')
073.831  000.054  000.054: require('toggleterm.utils')
073.840  000.174  000.067: require('toggleterm.config')
075.493  000.179  000.179: require('toggleterm.commandline')
075.512  002.659  001.557: require('toggleterm-config')
075.971  000.106  000.106: sourcing /usr/share/nvim/runtime/plugin/editorconfig.lua
076.088  000.090  000.090: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
076.113  000.006  000.006: sourcing /usr/share/nvim/runtime/plugin/health.vim
076.270  000.135  000.135: sourcing /usr/share/nvim/runtime/plugin/man.lua
076.661  000.100  000.100: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
076.704  000.396  000.296: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
076.814  000.090  000.090: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
076.866  000.022  000.022: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
077.013  000.121  000.121: sourcing /usr/share/nvim/runtime/plugin/nvim.lua
077.117  000.005  000.005: sourcing /home/fs144/.local/share/nvim/rplugin.vim
077.123  000.080  000.075: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
077.173  000.035  000.035: sourcing /usr/share/nvim/runtime/plugin/shada.vim
077.215  000.013  000.013: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
077.301  000.060  000.060: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
077.382  000.048  000.048: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
077.417  000.012  000.012: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
077.538  000.089  000.089: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
080.451  000.873  000.873: require('cmp.utils.api')
080.716  000.121  000.121: require('cmp.types.cmp')
080.895  000.049  000.049: require('cmp.utils.misc')
080.907  000.188  000.139: require('cmp.types.lsp')
080.961  000.026  000.026: require('cmp.types.vim')
080.964  000.509  000.173: require('cmp.types')
080.990  000.023  000.023: require('cmp.utils.highlight')
081.048  000.033  000.033: require('cmp.utils.debug')
081.065  000.073  000.040: require('cmp.utils.autocmd')
081.334  001.954  000.477: sourcing /home/fs144/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua
081.635  000.064  000.064: require('cmp.utils.char')
081.642  000.107  000.043: require('cmp.utils.str')
081.726  000.021  000.021: require('cmp.utils.buffer')
081.733  000.061  000.040: require('cmp.utils.keymap')
081.738  000.094  000.033: require('cmp.utils.feedkeys')
081.880  000.039  000.039: require('cmp.config.mapping')
081.905  000.022  000.022: require('cmp.utils.cache')
081.965  000.030  000.030: require('cmp.config.compare')
081.968  000.060  000.030: require('cmp.config.default')
081.978  000.199  000.078: require('cmp.config')
081.986  000.245  000.046: require('cmp.utils.async')
082.058  000.030  000.030: require('cmp.utils.pattern')
082.061  000.073  000.044: require('cmp.context')
082.161  000.025  000.025: require('cmp.matcher')
082.167  000.069  000.044: require('cmp.entry')
082.173  000.109  000.040: require('cmp.source')
082.230  000.022  000.022: require('cmp.utils.event')
082.308  000.020  000.020: require('cmp.utils.options')
082.313  000.055  000.035: require('cmp.utils.window')
082.316  000.083  000.029: require('cmp.view.docs_view')
082.358  000.040  000.040: require('cmp.view.custom_entries_view')
082.394  000.034  000.034: require('cmp.view.wildmenu_entries_view')
082.425  000.029  000.029: require('cmp.view.native_entries_view')
082.464  000.037  000.037: require('cmp.view.ghost_text_view')
082.471  000.296  000.051: require('cmp.view')
082.743  001.278  000.354: require('cmp.core')
082.866  000.032  000.032: require('cmp.config.sources')
082.891  000.023  000.023: require('cmp.config.window')
